,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
1653,43,9,2,1,0,28.0,1,0,2,14,8,2241,4,-1,0,3
1654,49,1,0,1,1,259.0,0,0,2,16,8,283,2,-1,0,3
1655,28,1,1,0,0,0.0,0,0,2,14,8,17,24,-1,0,3
1656,35,0,1,2,0,0.0,1,0,0,28,5,151,7,-1,0,3
1657,30,0,1,1,0,873.0,1,0,1,12,9,119,1,167,3,2
1658,37,4,2,2,0,400.0,1,0,2,16,6,244,1,-1,0,3
1659,37,0,2,1,0,796.0,1,0,1,29,4,143,3,-1,0,3
1660,24,7,2,1,0,0.0,0,0,2,16,8,280,2,-1,0,3
1661,56,1,1,0,0,1137.0,0,0,1,12,10,99,3,102,1,2
1662,39,4,0,2,0,355.0,1,0,0,25,1,-20,5,-1,0,3
1663,53,2,1,2,0,49.0,0,1,0,23,5,419,5,-1,0,3
1664,55,7,2,1,0,1126.0,1,0,1,14,8,166,1,-1,0,3
1665,30,1,1,0,0,374.0,1,0,0,8,5,225,2,-1,0,3
1666,41,1,2,1,0,1621.0,1,0,2,28,8,119,1,-1,0,3
1667,56,1,2,1,0,4118.0,0,0,1,27,8,165,1,-1,0,3
1668,41,9,2,1,0,884.0,1,1,0,17,0,113,2,149,3,0
1669,49,7,1,1,0,2420.0,1,0,1,28,1,19,13,-1,0,3
1670,27,4,2,2,0,-98.0,1,1,2,16,8,344,2,-1,0,3
1671,44,1,1,0,0,279.0,1,0,0,17,0,85,1,339,6,1
1672,47,9,1,1,0,6704.0,1,0,0,20,9,37,2,-1,0,3
1673,30,9,2,1,0,151.0,0,0,0,3,3,276,2,-1,0,3
1674,30,9,2,2,0,8138.0,1,0,0,12,1,227,2,-1,0,3
1675,50,4,1,2,0,5108.0,1,0,0,5,0,874,2,108,3,2
1676,40,1,0,0,0,190.0,1,1,0,17,0,139,1,346,2,0
1677,60,6,1,2,0,2149.0,0,0,0,19,1,222,4,-1,0,3
1678,29,0,1,1,0,494.0,1,0,2,26,8,341,2,-1,0,3
1679,31,0,2,1,0,690.0,0,0,0,4,8,10,4,87,12,0
1680,39,9,1,2,0,386.0,0,0,0,29,11,201,2,-1,0,3
1681,26,4,2,1,0,-38.0,0,0,0,22,5,443,2,-1,0,3
1682,50,1,1,2,0,1784.0,0,0,0,19,9,1184,2,160,1,0
1683,32,9,2,1,0,0.0,1,0,0,20,1,322,2,-1,0,3
1684,37,0,0,2,0,4708.0,0,0,0,2,6,238,1,181,2,2
1685,33,4,1,1,0,1381.6510878323932,1,0,0,17,9,407,2,-1,0,3
1686,30,0,1,2,0,631.0,0,0,0,13,1,293,3,-1,0,3
1687,60,5,1,0,0,1720.0,0,0,1,6,1,115,5,-1,0,3
1688,33,9,1,1,0,806.0,0,0,0,17,0,108,1,-1,0,3
1689,48,0,2,1,0,-58.0,0,0,2,17,6,123,1,-1,0,3
1690,29,4,2,2,0,1739.0,1,0,0,3,6,114,1,-1,0,3
1691,41,4,0,2,0,0.0,1,0,0,11,8,217,6,-1,0,3
1692,43,4,1,2,0,445.0,0,1,2,20,6,196,4,-1,0,3
1693,32,0,2,1,0,1630.0,1,0,0,30,4,122,1,-1,0,3
1694,51,7,1,1,0,209.0,0,0,2,12,6,93,1,-1,0,3
1695,38,4,1,2,0,1381.6510878323932,1,0,0,3,11,91,2,213,1,0
1696,53,5,1,0,0,0.0,0,0,0,31,5,85,3,-1,0,3
1697,31,4,2,2,0,682.0,1,0,2,26,8,473,5,-1,0,3
1698,51,4,1,2,0,9864.0,0,0,0,26,1,69,4,-1,0,3
1699,33,9,2,1,0,189.0,1,0,2,14,8,260,1,-1,0,3
1700,34,4,2,2,0,436.0,0,0,0,26,1,312,2,-1,0,3
1701,35,4,1,1,0,4135.0,1,0,0,12,8,106,4,-1,0,3
1702,47,4,1,2,0,-315.0,1,1,0,27,1,112,9,-1,0,3
1703,52,2,0,0,0,278.0,1,0,2,7,8,688,2,-1,0,3
1704,33,9,1,1,0,1844.0,1,0,2,29,8,241,3,-1,0,3
1705,32,9,1,0,0,3774.0,1,0,0,20,9,591,3,-1,0,3
1706,40,9,1,1,0,56.0,0,0,0,29,1,77,2,-1,0,3
1707,38,1,1,1,0,1627.0,0,0,2,16,6,1323,9,-1,0,3
1708,39,9,1,1,0,-1451.0,1,1,0,30,5,65,5,-1,0,3
1709,47,1,1,0,0,3067.0,1,0,0,13,8,141,2,-1,0,3
1710,51,6,0,0,0,1381.6510878323932,0,0,0,6,8,106,2,-1,0,3
1711,37,9,1,1,0,0.0,1,0,0,16,0,657,4,149,1,1
1712,36,9,1,3,0,756.0,0,0,0,11,5,396,3,-1,0,3
1713,40,4,1,2,0,-83.0,1,1,0,11,5,131,2,-1,0,3
1714,31,7,1,1,0,238.0,1,1,2,9,8,156,2,-1,0,3
1715,46,4,2,2,0,653.0,0,1,0,21,9,104,1,-1,0,3
1716,42,1,1,1,0,-336.0,1,0,0,13,8,318,3,303,2,0
1717,41,9,1,2,0,680.0,0,0,0,6,1,117,2,-1,0,3
1718,33,7,2,3,0,2297.0,0,0,0,27,5,527,1,-1,0,3
1719,57,9,1,3,0,345.0,1,0,2,6,8,125,1,-1,0,3
1720,29,1,2,0,0,722.0,1,0,0,15,8,78,1,359,0,0
1721,39,9,2,1,0,4380.0,0,0,1,9,5,87,8,-1,0,3
1722,38,4,2,2,0,470.0,0,0,0,7,1,87,2,-1,0,3
1723,43,1,0,0,0,92.0,1,0,2,15,8,237,2,-1,0,3
1724,35,0,1,1,1,0.0,1,1,0,18,9,17,1,-1,0,3
1725,55,4,1,2,0,496.0,0,0,0,25,8,85,1,-1,0,3
1726,25,9,2,1,0,886.0,0,0,0,12,1,121,1,-1,0,3
1727,37,9,1,2,0,7.0,1,1,0,31,5,18,10,-1,0,3
1728,34,2,2,2,0,714.0,1,0,2,12,8,166,4,-1,0,3
1729,49,2,1,1,0,-1965.0,0,1,1,10,5,317,2,-1,0,3
1730,35,6,1,1,0,2251.0,0,0,0,19,1,151,8,-1,0,3
1731,31,1,1,1,0,-446.0,0,0,2,3,6,180,1,-1,0,3
1732,33,7,1,1,0,740.0,0,1,2,30,6,266,3,-1,0,3
1733,50,0,2,1,0,2040.0,1,0,0,7,8,149,1,357,1,0
1734,59,9,0,1,0,2595.0,1,0,0,29,1,398,2,-1,0,3
1735,32,8,2,2,0,1138.0,0,0,1,10,3,402,3,-1,0,3
1736,57,9,1,2,0,1103.0,0,0,0,4,8,399,2,-1,0,3
1737,45,1,1,0,0,658.0,1,0,1,20,0,406,3,270,2,0
1738,43,2,2,0,0,103.0,1,0,0,18,9,53,1,183,5,0
1739,28,1,0,3,0,101.0,1,0,2,28,8,126,4,-1,0,3
1740,34,9,2,1,0,403.0,0,0,0,5,3,319,2,-1,0,3
1741,36,1,1,3,0,-656.0,1,0,2,20,8,92,2,-1,0,3
1742,49,4,2,2,0,145.0,1,0,0,29,4,57,2,248,38,0
1743,73,5,1,0,0,253.0,0,0,0,20,0,345,1,-1,0,3
1744,39,1,1,3,0,10189.0,1,0,0,18,9,186,2,123,2,0
1745,45,1,1,0,0,1297.0,1,0,2,6,8,233,2,-1,0,3
1746,28,1,2,1,0,-337.0,0,1,0,23,5,284,1,-1,0,3
1747,34,7,1,1,0,-52.0,0,0,2,13,1,12,1,-1,0,3
1748,41,1,1,0,0,1381.6510878323932,1,1,2,9,8,121,4,-1,0,3
1749,30,1,1,1,0,360.0,1,1,2,2,6,239,1,-1,0,3
1750,33,2,1,0,0,237.0,1,0,2,23,8,89,1,-1,0,3
1751,56,1,1,1,0,249.0,1,0,2,29,8,791,2,-1,0,3
1752,40,1,1,0,0,1136.0,1,0,2,21,8,86,1,-1,0,3
1753,38,7,2,2,0,323.0,1,0,2,19,8,138,1,-1,0,3
1754,44,9,2,1,0,-27.0,1,1,2,14,8,100,3,-1,0,3
1755,60,4,1,3,0,1046.0,1,0,2,24,6,32,3,-1,0,3
1756,56,0,1,1,0,2256.0,1,0,2,15,8,171,2,-1,0,3
1757,31,7,1,1,0,1422.0,0,0,0,30,0,97,1,-1,0,3
1758,39,4,1,2,1,-1586.0,1,1,0,16,5,89,2,-1,0,3
1759,45,1,1,2,0,23.0,1,1,0,13,8,234,3,-1,0,3
1760,46,6,1,0,0,3155.0,1,0,0,21,9,271,1,-1,0,3
1761,35,1,1,1,0,205.0,1,1,0,15,8,1313,7,312,1,0
1762,57,5,1,2,0,42.0,0,0,0,29,1,68,4,-1,0,3
1763,32,1,0,1,0,3027.0,0,0,0,5,8,171,2,-1,0,3
1764,43,7,1,1,0,1381.6510878323932,0,0,0,25,1,291,2,95,4,2
1765,36,1,1,1,1,13.0,0,1,0,3,3,150,4,-1,0,3
1766,29,4,1,2,0,2451.0,1,0,2,28,8,58,1,-1,0,3
1767,50,1,0,0,0,-677.0,0,0,0,10,5,387,1,-1,0,3
1768,51,11,1,3,0,1585.0,0,0,1,30,10,152,4,-1,0,3
1769,33,7,0,3,0,392.0,1,0,0,15,5,753,4,-1,0,3
1770,32,9,1,1,0,-292.0,1,1,0,15,0,301,1,316,1,0
1771,37,1,1,1,0,374.0,1,0,2,7,8,944,3,-1,0,3
1772,37,4,1,2,0,287.0,1,0,0,25,5,94,2,-1,0,3
1773,57,3,1,1,0,5631.0,0,0,1,25,1,68,1,90,5,1
1774,48,7,0,1,0,-203.0,1,0,0,18,8,156,5,297,1,1
1775,41,4,0,1,0,2666.0,1,0,2,30,8,170,2,-1,0,3
1776,46,1,1,0,0,147.0,1,0,0,6,8,116,2,169,3,0
1777,54,4,1,2,0,11246.0,0,0,0,19,9,122,2,-1,0,3
1778,61,4,1,2,0,3371.0,0,0,0,28,11,299,2,-1,0,3
1779,34,4,1,2,0,589.0,0,0,0,19,0,125,2,-1,0,3
1780,37,1,0,1,0,333.0,1,0,1,18,8,73,6,-1,0,3
1781,39,1,1,1,0,1381.6510878323932,1,0,0,18,8,98,2,-1,0,3
1782,39,0,1,1,0,3047.0,1,0,0,11,8,279,1,370,2,0
1783,29,4,2,2,0,985.0,1,0,0,23,5,-5,2,-1,0,3
1784,26,9,1,1,0,68.0,0,1,0,8,5,141,3,-1,0,3
1785,57,4,1,2,0,10583.0,0,0,0,28,11,341,3,98,3,2
1786,47,0,1,1,0,292.0,1,0,2,19,8,82,3,-1,0,3
1787,56,5,0,1,0,275.0,1,1,0,10,5,323,1,-1,0,3
1788,31,0,1,1,0,122.0,1,0,0,15,8,49,2,364,1,0
1789,30,4,1,2,0,4948.0,0,0,0,21,1,376,2,-1,0,3
1790,60,5,1,2,0,1141.0,0,0,0,12,1,66,4,-1,0,3
1791,53,9,2,2,0,118.0,0,0,0,14,5,431,3,-1,0,3
1792,61,5,1,0,0,197.0,0,0,0,17,3,113,1,-1,0,3
1793,28,1,1,1,0,110.0,1,0,2,27,8,420,1,-1,0,3
1794,45,1,1,1,0,266.0,1,0,0,12,8,277,1,-1,0,3
1795,32,8,1,1,0,833.0,1,0,1,2,9,227,5,164,3,1
1796,30,9,1,2,0,1454.0,0,0,1,30,4,276,3,-1,0,3
1797,52,9,1,1,0,475.0,1,0,0,28,5,121,3,-1,0,3
1798,41,1,2,1,0,277.0,1,0,2,7,8,2177,4,-1,0,3
1799,27,0,2,1,0,349.0,1,0,2,27,8,165,3,-1,0,3
1800,38,4,1,2,0,1308.0,1,0,0,2,3,626,1,-1,0,3
1801,37,9,1,1,0,54.0,1,1,0,22,5,106,2,-1,0,3
1802,48,1,1,1,0,238.0,1,1,0,2,6,118,2,81,1,2
1803,34,4,2,2,0,1381.6510878323932,1,1,0,26,8,197,2,98,1,1
1804,24,5,2,1,0,366.0,0,1,2,16,8,234,2,-1,0,3
1805,46,7,0,1,0,2268.0,1,0,0,13,8,281,3,-1,0,3
1806,58,4,1,2,0,1381.6510878323932,1,0,0,30,0,-1,2,164,4,1
1807,26,6,2,2,0,1393.0,0,0,0,3,5,194,1,-1,0,3
1808,51,1,1,1,0,7225.0,0,0,0,29,5,301,2,-1,0,3
1809,26,7,1,1,1,13.0,1,1,0,30,5,21,25,-1,0,3
1810,30,7,2,1,0,581.0,1,0,0,15,8,267,1,354,1,1
1811,36,4,1,2,0,27359.0,1,0,2,3,6,71,2,-1,0,3
1812,33,9,2,1,0,1500.0,0,0,0,7,1,133,4,-1,0,3
1813,41,0,2,1,0,261.0,1,1,0,3,6,592,4,-1,0,3
1814,45,5,2,1,1,86.0,0,0,0,21,9,64,5,-1,0,3
1815,23,8,2,1,0,556.0,1,0,0,15,8,170,2,-1,0,3
1816,36,1,1,0,0,-255.0,1,1,2,16,6,187,2,-1,0,3
1817,26,0,2,2,0,2170.0,1,0,0,27,0,398,1,-1,0,3
1818,33,2,1,1,0,1034.0,1,0,0,21,5,141,6,-1,0,3
1819,54,0,1,0,0,0.0,0,0,0,30,5,255,2,-1,0,3
1820,36,9,1,2,0,202.0,0,0,0,29,4,313,1,120,3,0
1821,39,9,1,1,0,52.0,0,0,0,12,1,96,2,-1,0,3
1822,58,5,1,1,0,1227.0,0,0,0,8,5,625,1,156,1,0
1823,60,3,1,0,0,352.0,0,1,2,17,6,81,2,-1,0,3
1824,31,4,2,2,0,457.0,1,0,2,29,8,38,9,-1,0,3
1825,40,4,1,2,0,2471.0,1,1,0,23,5,206,1,-1,0,3
1826,54,4,1,2,0,55.0,1,0,0,2,6,112,2,-1,0,3
1827,45,2,1,2,0,0.0,1,0,2,20,6,50,2,-1,0,3
1828,51,5,0,0,0,1193.0,1,0,0,30,5,-5,2,-1,0,3
1829,43,1,2,0,0,-399.0,0,1,0,28,5,662,3,-1,0,3
1830,58,9,1,1,0,1476.0,1,0,0,17,0,286,1,-1,0,3
1831,40,1,1,0,0,919.0,1,0,2,3,6,327,2,-1,0,3
1832,39,0,1,1,0,-650.0,0,0,0,15,8,123,2,364,1,0
1833,48,9,1,1,0,-38.0,1,0,0,13,8,331,3,-1,0,3
1834,52,7,1,1,0,1386.0,0,0,2,6,6,100,1,-1,0,3
1835,69,5,1,1,0,745.0,0,0,1,9,11,595,1,-1,0,3
1836,34,9,1,1,0,4248.0,1,0,0,20,0,627,5,-1,0,3
1837,32,1,1,0,0,1261.0,1,0,0,21,9,104,1,182,1,0
1838,38,9,0,1,0,-453.0,0,1,0,27,1,15,9,-1,0,3
1839,56,9,0,1,0,3450.0,0,0,0,10,1,507,1,181,2,2
1840,43,1,1,0,0,223.0,1,0,0,4,3,112,2,204,2,1
1841,24,0,1,1,0,299.0,1,0,0,6,8,209,1,321,1,0
1842,50,4,2,2,0,1300.0,1,0,2,13,8,379,2,-1,0,3
1843,41,4,1,2,0,27696.0,0,0,0,12,1,147,2,104,1,0
1844,27,0,2,1,0,1381.6510878323932,0,0,0,4,3,207,3,-1,0,3
1845,34,4,2,3,0,1534.0,1,0,0,16,0,156,1,147,7,1
1846,64,9,1,2,0,826.0,0,0,1,22,0,101,1,-1,0,3
1847,36,1,1,1,0,1381.6510878323932,1,0,2,30,8,140,2,-1,0,3
1848,31,1,2,1,0,2597.0,1,0,2,12,8,189,1,-1,0,3
1849,29,4,2,2,0,-233.0,1,0,2,19,8,329,1,-1,0,3
1850,25,9,2,1,0,102.0,0,1,0,8,5,574,2,-1,0,3
1851,27,7,2,1,0,302.0,0,0,0,8,4,151,1,189,1,2
1852,32,4,2,1,0,249.0,1,0,2,2,6,258,1,-1,0,3
1853,33,7,2,1,0,459.0,1,0,0,29,4,241,1,266,2,0
1854,31,7,1,1,0,283.0,1,0,0,19,9,214,2,-1,0,3
1855,39,7,1,1,0,0.0,1,0,0,8,8,503,2,-1,0,3
1856,31,0,2,1,0,50.0,0,0,0,29,4,395,1,-1,0,3
1857,32,1,1,1,0,150.0,1,0,2,9,8,1178,4,-1,0,3
1858,38,0,1,1,0,1852.0,1,0,0,15,8,298,2,-1,0,3
1859,33,9,1,2,0,1699.0,0,0,0,6,9,178,2,94,1,2
1860,37,1,2,2,0,584.0,1,0,1,13,8,115,1,-1,0,3
1861,57,4,0,3,0,0.0,0,0,2,13,8,95,1,-1,0,3
1862,33,4,1,2,0,1195.0,1,0,1,13,8,355,4,-1,0,3
1863,37,3,1,3,0,0.0,0,0,1,30,5,195,4,-1,0,3
1864,47,6,1,0,0,1056.0,0,0,1,29,1,58,2,-1,0,3
1865,34,10,1,2,0,10.0,0,0,0,22,1,71,5,-1,0,3
1866,32,9,1,1,0,374.0,0,0,0,6,1,119,6,-1,0,3
1867,23,4,2,3,0,375.0,1,0,2,9,8,194,3,-1,0,3
1868,43,7,0,3,0,-291.0,1,0,0,11,8,277,1,301,2,0
1869,29,0,1,1,0,252.0,1,0,0,15,8,1223,3,371,1,0
1870,37,1,2,2,0,344.0,0,0,0,20,6,407,2,-1,0,3
1871,49,0,1,1,0,0.0,0,0,0,1,6,1460,1,-1,0,3
1872,50,2,1,0,0,300.0,1,0,0,8,8,99,1,339,2,1
1873,25,7,2,1,0,-141.0,1,0,0,18,8,113,2,348,2,0
1874,37,1,1,1,0,1381.6510878323932,1,1,0,21,9,10,7,113,5,0
1875,38,1,1,1,0,117.0,1,0,0,7,8,54,1,337,1,0
1876,52,9,1,1,0,-1.0,0,1,0,31,5,166,1,-1,0,3
1877,34,4,1,2,0,0.0,1,0,0,30,0,300,1,86,1,2
1878,41,2,1,0,0,1331.0,0,0,1,10,5,465,7,-1,0,3
1879,33,0,2,1,0,-110.0,0,0,0,14,5,425,3,-1,0,3
1880,35,0,2,1,0,57.0,1,0,0,18,8,173,1,-1,0,3
1881,56,2,1,2,0,51439.0,0,1,0,8,5,325,1,-1,0,3
1882,29,9,1,2,0,138.0,1,1,0,14,5,113,3,-1,0,3
1883,38,4,1,2,0,3724.0,1,0,0,27,1,23,10,-1,0,3
1884,48,4,0,2,0,266.0,1,0,0,17,0,198,2,343,1,0
1885,32,7,1,1,0,8043.0,1,0,0,21,9,202,1,-1,0,3
1886,35,6,1,2,0,3698.0,1,0,0,5,7,106,1,-1,0,3
1887,32,0,1,1,0,0.0,1,0,0,21,5,229,1,-1,0,3
1888,30,1,1,1,0,1381.6510878323932,1,0,0,19,9,473,1,-1,0,3
1889,53,5,0,1,0,-24.0,0,0,2,11,6,303,1,-1,0,3
1890,36,1,2,0,0,109.0,1,0,1,12,8,200,2,370,2,0
1891,31,1,1,1,0,-112.0,0,1,0,15,5,128,1,-1,0,3
1892,75,5,0,0,0,37127.0,0,0,0,11,3,505,1,-1,0,3
1893,35,9,1,1,0,55.0,1,0,2,9,8,79,4,-1,0,3
1894,48,9,1,1,0,522.0,1,0,2,19,8,71,1,-1,0,3
1895,54,5,1,0,0,0.0,1,0,0,11,5,159,2,-1,0,3
1896,37,1,0,0,0,511.0,1,0,1,11,8,42,1,-1,0,3
1897,32,4,2,2,0,2343.0,0,0,0,18,5,226,1,-1,0,3
1898,39,1,0,1,0,241.0,1,0,0,18,5,117,2,-1,0,3
1899,37,1,1,1,0,523.0,0,0,2,18,6,257,2,-1,0,3
1900,59,5,1,3,0,7586.0,0,0,0,12,1,632,6,-1,0,3
1901,56,4,0,2,0,4266.0,1,0,2,17,6,490,4,-1,0,3
1902,30,1,2,1,0,178.0,1,0,2,20,8,747,5,-1,0,3
1903,30,8,2,1,0,0.0,0,0,0,20,0,111,1,-1,0,3
1904,43,10,1,1,0,511.0,1,1,1,5,3,191,5,190,5,1
1905,28,7,2,1,0,373.0,1,0,0,18,8,115,2,-1,0,3
1906,54,7,1,1,0,4482.0,1,0,2,20,8,97,2,-1,0,3
1907,30,7,1,1,0,517.0,0,0,0,11,2,141,2,-1,0,3
1908,41,9,1,1,0,73.0,0,0,2,7,8,93,1,-1,0,3
1909,35,4,2,2,0,-202.0,1,0,2,9,8,1461,2,-1,0,3
1910,40,1,2,0,0,446.0,1,0,0,8,0,594,4,331,1,0
1911,31,1,1,0,0,856.0,1,0,2,8,8,303,3,-1,0,3
1912,29,7,0,1,0,31.0,1,0,2,5,8,194,1,-1,0,3
1913,31,1,1,1,0,1716.0,1,0,0,13,0,542,2,340,2,1
1914,46,1,1,0,0,1941.0,1,0,0,2,3,90,1,-1,0,3
1915,49,4,0,2,0,2370.0,1,1,2,17,9,56,1,103,2,1
1916,48,1,1,0,0,343.0,0,0,2,19,6,136,1,-1,0,3
1917,36,7,1,2,0,562.0,0,0,0,25,8,90,1,-1,0,3
1918,48,1,1,0,0,719.0,0,1,0,11,1,418,5,-1,0,3
1919,34,4,1,2,0,5665.0,0,0,0,11,1,72,4,-1,0,3
1920,35,1,2,0,0,3798.0,0,0,2,6,6,19,1,-1,0,3
1921,30,10,2,1,0,500.0,1,0,2,2,6,178,2,-1,0,3
1922,42,4,1,2,0,17.0,0,0,0,13,1,175,6,-1,0,3
1923,53,9,0,1,0,388.0,1,1,0,29,4,67,1,247,1,0
1924,51,4,1,2,0,12.0,0,0,2,6,6,90,4,-1,0,3
1925,32,9,2,2,0,1534.0,0,0,0,2,3,199,2,-1,0,3
1926,52,1,1,0,0,1079.0,1,0,2,15,8,257,7,-1,0,3
1927,48,1,1,0,0,474.0,1,1,2,3,5,414,1,-1,0,3
1928,38,4,1,2,0,12855.0,1,0,2,30,8,417,1,-1,0,3
1929,58,5,1,1,0,14412.0,0,0,0,18,9,297,1,-1,0,3
1930,42,9,2,1,0,1037.0,1,0,2,30,8,231,2,-1,0,3
1931,43,1,1,1,0,1311.0,1,0,2,14,8,746,1,-1,0,3
1932,53,4,1,3,0,876.0,1,0,1,14,5,214,2,-1,0,3
1933,36,9,1,2,0,629.0,1,1,0,29,2,109,1,246,1,0
1934,25,1,1,1,0,1782.0,1,0,2,19,6,549,1,-1,0,3
1935,28,3,1,0,0,5.0,0,0,0,28,4,30,1,-1,0,3
1936,47,10,1,0,0,1381.6510878323932,0,0,0,21,9,108,1,-1,0,3
1937,29,4,2,2,0,144.0,1,0,2,2,6,105,3,-1,0,3
1938,57,5,1,0,0,4.0,0,0,0,21,5,50,5,-1,0,3
1939,56,4,1,2,0,502.0,0,0,0,21,1,321,2,-1,0,3
1940,56,1,1,0,0,278.0,0,1,0,9,5,261,3,-1,0,3
1941,59,9,2,1,0,571.0,0,1,2,2,1,25,1,-1,0,3
1942,31,7,1,1,0,407.0,1,0,0,15,0,80,3,-1,0,3
1943,41,5,2,0,0,604.0,0,0,0,19,9,187,1,-1,0,3
1944,29,4,2,2,0,308.0,0,0,0,4,1,313,2,-1,0,3
1945,37,7,1,1,0,4017.0,0,0,0,16,10,156,2,-1,0,3
1946,43,6,2,3,0,3173.0,0,0,2,15,8,746,1,-1,0,3
1947,51,6,1,1,0,1377.0,0,0,2,20,6,9,2,-1,0,3
1948,56,9,1,1,0,654.0,1,1,2,16,6,62,2,-1,0,3
1949,27,9,2,1,0,282.0,0,1,0,9,5,676,5,-1,0,3
1950,44,4,1,2,0,17361.0,0,0,2,18,6,476,1,-1,0,3
1951,34,9,1,1,0,1381.6510878323932,0,0,0,6,3,199,3,-1,0,3
1952,47,10,2,1,0,4819.0,0,0,0,18,9,144,1,-1,0,3
1953,36,1,1,0,0,655.0,1,0,2,23,8,153,4,-1,0,3
1954,31,0,0,1,0,53.0,1,0,2,7,8,128,4,-1,0,3
1955,47,9,1,3,0,751.0,1,0,0,24,5,99,1,-1,0,3
1956,46,1,1,0,0,123.0,0,0,0,29,1,168,2,-1,0,3
1957,41,9,1,2,0,177.0,1,0,1,11,5,117,2,-1,0,3
1958,77,11,1,3,0,397.0,0,0,1,7,8,300,3,-1,0,3
1959,37,0,0,1,0,3834.0,1,0,2,21,8,72,1,-1,0,3
1960,34,3,1,0,0,87.0,1,0,2,15,8,139,2,-1,0,3
1961,40,9,2,1,0,2141.0,0,0,0,18,9,107,3,-1,0,3
1962,35,9,2,2,0,914.0,0,0,2,3,6,166,1,-1,0,3
1963,60,3,1,0,0,182.0,0,0,0,26,0,166,5,181,5,0
1964,41,0,1,1,0,1327.0,1,1,0,18,9,425,2,176,2,0
1965,34,9,0,1,0,0.0,1,1,0,18,1,374,16,-1,0,3
1966,55,5,1,1,0,-180.0,0,1,2,1,5,307,2,-1,0,3
1967,41,4,1,1,0,0.0,1,0,0,2,3,154,2,264,1,1
1968,46,1,1,1,0,3533.0,1,0,0,12,1,235,2,-1,0,3
1969,56,0,1,3,0,1848.0,1,0,0,4,3,147,2,260,1,0
1970,32,4,1,2,0,1522.0,1,0,2,23,8,302,3,-1,0,3
1971,41,1,1,1,0,338.0,1,0,2,14,8,87,1,-1,0,3
1972,49,4,2,2,0,5689.0,0,0,0,31,1,470,1,97,3,0
1973,43,9,1,1,0,0.0,0,0,0,19,1,103,2,-1,0,3
1974,33,10,1,1,0,2.0,1,0,0,16,5,132,1,-1,0,3
1975,39,0,1,0,0,-439.0,1,0,2,15,8,347,8,-1,0,3
1976,36,9,2,1,0,9068.0,1,0,2,23,8,98,1,-1,0,3
1977,45,9,1,2,0,1780.0,0,0,0,11,1,52,4,-1,0,3
1978,30,2,1,1,1,-388.0,1,0,0,7,8,263,1,293,3,0
1979,31,1,1,2,0,22.0,0,0,0,22,1,122,5,-1,0,3
1980,57,5,1,0,0,0.0,0,1,0,29,5,112,3,-1,0,3
1981,32,1,2,1,0,-219.0,1,0,0,7,8,446,6,342,2,0
1982,41,1,1,1,1,-651.0,1,1,2,26,8,374,2,-1,0,3
1983,31,4,2,2,0,2384.0,1,0,0,14,0,608,2,-1,0,3
1984,50,4,1,2,0,1381.6510878323932,1,1,2,3,6,119,2,-1,0,3
1985,55,2,1,2,0,625.0,0,0,1,20,9,88,2,147,4,0
1986,30,4,2,1,0,3259.0,1,0,0,23,5,495,1,-1,0,3
1987,24,6,2,2,0,2376.0,0,0,0,11,1,123,1,106,1,2
1988,57,1,1,3,0,97.0,1,0,2,16,8,260,6,-1,0,3
1989,38,1,1,1,0,1381.6510878323932,1,1,2,21,8,420,1,-1,0,3
1990,24,1,1,0,0,-247.0,1,0,0,7,8,203,1,-1,0,3
1991,26,4,1,0,0,1349.0,1,0,2,9,8,275,1,-1,0,3
1992,44,0,1,1,0,72.0,1,1,2,28,8,821,2,-1,0,3
1993,43,1,1,0,0,60.0,0,0,0,8,8,487,2,367,2,1
1994,44,9,1,1,0,7863.0,0,0,0,26,1,59,6,-1,0,3
1995,39,2,1,2,0,345.0,1,1,0,29,5,110,3,-1,0,3
1996,24,1,2,1,0,167.0,0,1,0,18,3,134,2,-1,0,3
1997,57,4,0,2,0,0.0,0,1,0,21,9,61,2,-1,0,3
1998,39,9,2,1,0,287.0,1,0,0,14,5,84,3,-1,0,3
1999,39,7,1,2,0,1381.6510878323932,0,0,0,9,3,912,3,-1,0,3
2000,41,9,1,1,0,511.0,1,0,2,13,8,232,4,-1,0,3
2001,57,4,1,2,0,75.0,0,0,0,28,1,260,5,-1,0,3
2002,48,4,0,2,0,15.0,0,0,2,6,9,88,1,-1,0,3
2003,35,1,1,1,0,0.0,1,0,0,9,5,277,1,-1,0,3
2004,37,0,1,1,0,96.0,0,0,0,7,1,-20,1,99,2,2
2005,25,2,2,0,0,-65.0,1,0,2,28,8,129,2,-1,0,3
2006,46,9,1,1,0,1028.0,1,0,0,2,3,96,2,208,1,0
2007,42,1,1,1,0,2441.0,1,0,2,30,8,143,1,-1,0,3
2008,50,9,1,1,0,85.0,0,0,0,14,5,130,3,-1,0,3
2009,35,4,1,1,0,1160.0,1,0,2,27,8,116,3,-1,0,3
2010,38,4,0,2,0,4692.0,1,0,2,29,8,1363,2,-1,0,3
2011,43,7,2,1,0,620.0,0,1,0,29,4,155,1,-1,0,3
2012,33,4,1,2,0,3401.0,0,0,0,20,9,253,1,-1,0,3
2013,31,0,2,1,0,130.0,1,1,2,12,8,132,1,-1,0,3
2014,53,4,0,2,0,2679.0,0,0,0,20,9,295,3,-1,0,3
