,age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y
4900,37.0,technician,divorced,tertiary,no,39.0,no,no,cellular,8,74,3.0,-1,0.0,unknown,no
4901,32.0,technician,married,tertiary,no,0.0,yes,yes,cellular,1,223,1.0,261,2.0,failure,no
4902,51.0,blue-collar,married,secondary,no,814.0,yes,no,cellular,5,17,1.0,-1,0.0,unknown,no
4903,34.0,blue-collar,married,primary,no,-144.0,yes,n,unknown,5,79,2.0,-1,0.0,unknown,no
4904,45.0,technician,married,unknown,no,886.0,yes,n,cellular,9,115,1.0,-1,0.0,unknown,no
4905,47.0,management,married,tertiary,no,1147.0,no,no,cellular,6,654,1.0,95,1.0,failure,yes
4906,57.0,administrator,married,unknown,no,0.0,yes,no,unknown,5,74,2.0,-1,0.0,unknown,no
4907,33.0,administrator,married,tertiary,no,899.0,yes,no,unknown,5,159,3.0,-1,0.0,unknown,no
4908,40.0,blue-collar,single,primary,no,118.0,no,n,unknown,2,16,1.0,-1,0.0,unknown,no
4909,37.0,management,married,tertiary,no,293.0,yes,no,cellular,5,304,1.0,349,4.0,failure,no
4910,42.0,technician,married,secondary,no,4837.0,no,n,cellular,8,91,2.0,-1,0.0,unknown,no
4911,34.0,administrator,married,secondary,no,2.0,yes,no,cellular,7,137,11.0,-1,0.0,unknown,no
4912,27.0,technician,single,tertiary,no,808.0,yes,no,cellular,5,578,1.0,364,1.0,other,no
4913,32.0,management,married,tertiary,no,160.0,yes,no,cellular,7,83,4.0,-1,0.0,unknown,no
4914,35.0,management,single,tertiary,no,1228.0,no,no,cellular,11,696,2.0,88,12.0,failure,yes
4915,32.0,technician,married,secondary,no,-1.0,no,no,cellular,8,153,6.0,-1,0.0,unknown,no
4916,34.0,unemployed,married,secondary,no,-16.0,yes,n,cellular,5,212,3.0,364,2.0,other,no
4917,33.0,administrator,single,tertiary,no,272.0,yes,no,cellular,9,293,1.0,92,3.0,success,yes
4918,36.0,blue-collar,married,secondary,no,29.0,yes,yes,cellular,7,345,1.0,-1,0.0,unknown,no
4919,43.0,entrepreneur,married,secondary,no,0.0,no,no,telephone,5,6,4.0,-1,0.0,unknown,no
4920,33.0,blue-collar,single,secondary,no,228.0,no,no,telephone,5,110,1.0,89,4.0,failure,no
4921,24.0,services,single,secondary,no,-92.0,yes,no,cellular,5,245,1.0,-1,0.0,unknown,no
4922,32.0,retired,divorced,secondary,no,4079.0,no,no,cellular,10,343,3.0,-1,0.0,unknown,yes
4923,45.0,services,married,secondary,no,-158.0,yes,n,telephone,7,340,1.0,-1,0.0,unknown,no
4924,41.0,blue-collar,married,primary,no,1491.0,yes,n,cellular,11,145,2.0,-1,0.0,unknown,no
4925,37.0,blue-collar,married,secondary,no,0.0,no,no,cellular,7,1150,1.0,-1,0.0,unknown,no
4926,36.0,unemployed,single,primary,no,4148.0,no,no,cellular,1,193,3.0,-1,0.0,unknown,no
4927,30.0,administrator,single,secondary,no,601.0,no,n,cellular,6,80,3.0,105,1.0,failure,no
4928,46.0,technician,divorced,secondary,no,256.0,no,no,cellular,8,105,2.0,-1,0.0,unknown,no
4929,32.0,unemployed,married,secondary,no,924.0,yes,n,cellular,2,181,9.0,-1,0.0,unknown,no
4930,45.0,technician,married,secondary,no,0.0,yes,yes,unknown,5,246,2.0,-1,0.0,unknown,no
4931,34.0,blue-collar,married,secondary,no,286.0,yes,no,unknown,5,134,2.0,-1,0.0,unknown,no
4932,44.0,administrator,married,secondary,no,6.0,no,yes,cellular,7,114,2.0,-1,0.0,unknown,no
4933,30.0,technician,married,tertiary,no,0.0,no,no,cellular,8,111,5.0,-1,0.0,unknown,no
4934,34.0,management,married,secondary,no,1007.0,yes,n,cellular,7,240,2.0,-1,0.0,unknown,no
4935,25.0,blue-collar,single,secondary,no,84.0,yes,no,cellular,5,6,1.0,-1,0.0,unknown,no
4936,48.0,unemployed,married,primary,no,608.0,no,n,cellular,7,362,2.0,-1,0.0,unknown,no
4937,46.0,administrator,married,tertiary,no,1082.0,yes,yes,cellular,11,288,1.0,-1,0.0,unknown,no
4938,56.0,retired,married,secondary,no,488.0,no,n,telephone,2,146,4.0,-1,0.0,unknown,no
4939,36.0,self-employed,divorced,tertiary,no,149.0,no,no,cellular,11,257,2.0,-1,0.0,unknown,no
4940,32.0,blue-collar,married,secondary,no,3122.0,no,n,telephone,8,51,12.0,-1,0.0,unknown,no
4941,34.0,administrator,married,secondary,no,48.0,yes,no,cellular,5,1806,2.0,287,3.0,other,yes
4942,35.0,technician,married,secondary,no,0.0,yes,no,cellular,11,644,1.0,-1,0.0,unknown,yes
4943,44.0,services,divorced,secondary,no,-2.0,yes,n,cellular,5,152,5.0,-1,0.0,unknown,no
4944,59.0,self-employed,married,tertiary,no,185.0,no,n,cellular,6,177,5.0,138,1.0,failure,no
4945,32.0,blue-collar,married,secondary,no,187.0,yes,n,unknown,5,272,6.0,-1,0.0,unknown,no
4946,70.0,technician,married,secondary,no,3020.0,no,no,telephone,4,56,1.0,-1,0.0,unknown,no
4947,32.0,technician,married,secondary,no,484.0,yes,n,cellular,8,668,2.0,463,1.0,success,yes
4948,40.0,self-employed,married,secondary,yes,2.0,no,no,unknown,8,158,3.0,-1,0.0,unknown,no
4949,57.0,services,married,secondary,no,-37.0,no,yes,telephone,7,31,6.0,-1,0.0,unknown,no
4950,33.0,blue-collar,single,secondary,no,56.0,yes,no,cellular,1,290,4.0,-1,0.0,unknown,no
4951,42.0,blue-collar,married,primary,no,560.0,yes,yes,cellular,4,122,4.0,149,2.0,failure,no
4952,41.0,administrator,married,secondary,no,351.0,yes,no,unknown,5,518,1.0,-1,0.0,unknown,no
4953,34.0,technician,divorced,secondary,no,592.0,yes,no,cellular,5,67,3.0,-1,0.0,unknown,no
4954,57.0,housemaid,married,primary,no,1183.0,no,no,cellular,8,111,4.0,-1,0.0,unknown,no
4955,58.0,unemployed,married,secondary,no,687.0,yes,no,cellular,8,221,1.0,99,2.0,success,yes
4956,45.0,management,divorced,tertiary,no,0.0,yes,n,cellular,5,43,1.0,-1,0.0,unknown,no
4957,49.0,technician,married,secondary,no,305.0,no,no,cellular,4,401,1.0,-1,0.0,unknown,no
4958,30.0,technician,single,secondary,no,1286.0,no,no,telephone,8,44,12.0,-1,0.0,unknown,no
4959,57.0,housemaid,married,secondary,no,0.0,no,no,cellular,8,197,2.0,-1,0.0,unknown,no
4960,31.0,blue-collar,single,primary,no,859.0,yes,no,unknown,6,80,1.0,-1,0.0,unknown,no
4961,40.0,management,married,secondary,no,0.0,yes,no,cellular,5,223,4.0,258,3.0,failure,no
4962,26.0,technician,single,secondary,no,2.0,yes,yes,unknown,5,461,1.0,-1,0.0,unknown,no
4963,33.0,services,single,secondary,no,2881.0,no,no,cellular,5,289,1.0,328,1.0,success,yes
4964,26.0,administrator,single,secondary,no,787.0,yes,no,cellular,5,68,2.0,371,1.0,failure,no
4965,46.0,entrepreneur,married,secondary,no,0.0,yes,yes,cellular,7,54,16.0,-1,0.0,unknown,no
4966,38.0,technician,single,secondary,no,2442.0,no,no,cellular,5,161,1.0,100,3.0,success,no
4967,31.0,technician,divorced,secondary,no,105.0,yes,no,cellular,7,72,1.0,-1,0.0,unknown,no
4968,35.0,unemployed,married,secondary,no,978.0,no,no,cellular,6,660,2.0,182,6.0,success,yes
4969,48.0,unemployed,married,primary,no,9622.0,no,no,cellular,8,787,6.0,-1,0.0,unknown,no
4970,30.0,management,single,tertiary,no,162.0,yes,n,unknown,5,186,4.0,-1,0.0,unknown,no
4971,25.0,management,married,tertiary,no,4461.0,no,n,cellular,3,796,5.0,-1,0.0,unknown,yes
4972,29.0,technician,married,tertiary,no,1413.0,yes,no,cellular,7,170,4.0,-1,0.0,unknown,no
4973,49.0,management,married,tertiary,no,92.0,yes,n,unknown,5,221,2.0,-1,0.0,unknown,no
4974,42.0,management,divorced,tertiary,no,621.0,no,yes,cellular,7,87,2.0,-1,0.0,unknown,no
4975,35.0,blue-collar,single,secondary,no,2227.0,yes,no,cellular,5,219,1.0,-1,0.0,unknown,no
4976,54.0,management,single,secondary,no,555.0,no,yes,cellular,7,117,11.0,-1,0.0,unknown,no
4977,38.0,technician,married,secondary,no,253.0,yes,n,unknown,5,416,1.0,-1,0.0,unknown,no
4978,65.0,retired,married,tertiary,no,1948.0,no,no,cellular,2,102,2.0,-1,0.0,unknown,no
4979,30.0,administrator,single,secondary,no,28.0,no,no,unknown,8,107,1.0,-1,0.0,unknown,no
4980,49.0,entrepreneur,married,secondary,no,2655.0,no,no,cellular,11,63,1.0,-1,0.0,unknown,no
4981,71.0,housemaid,married,primary,no,227.0,no,no,cellular,4,74,1.0,-1,0.0,unknown,no
4982,48.0,administrator,married,primary,no,680.0,yes,no,unknown,5,387,4.0,-1,0.0,unknown,no
4983,44.0,blue-collar,married,primary,no,67.0,yes,no,unknown,5,220,2.0,-1,0.0,unknown,no
4984,37.0,self-employed,married,tertiary,no,0.0,yes,no,cellular,11,559,2.0,-1,0.0,unknown,no
4985,30.0,blue-collar,single,unknown,no,0.0,yes,n,unknown,5,199,1.0,-1,0.0,unknown,no
4986,38.0,services,married,primary,no,-93.0,yes,no,unknown,6,263,1.0,-1,0.0,unknown,no
4987,38.0,management,single,tertiary,no,35.0,yes,n,cellular,4,156,1.0,273,3.0,failure,no
4988,46.0,administrator,single,unknown,no,306.0,yes,no,cellular,5,289,5.0,-1,0.0,unknown,no
4989,32.0,management,single,tertiary,no,819.0,yes,n,cellular,4,114,1.0,-1,0.0,unknown,yes
4990,57.0,technician,divorced,secondary,no,470.0,no,no,cellular,8,480,3.0,-1,0.0,unknown,yes
4991,45.0,entrepreneur,married,tertiary,no,3689.0,yes,no,cellular,5,397,1.0,169,5.0,failure,no
4992,43.0,blue-collar,married,primary,no,-120.0,yes,no,unknown,6,46,1.0,-1,0.0,unknown,no
4993,47.0,technician,divorced,tertiary,no,405.0,yes,no,cellular,1,236,1.0,260,1.0,failure,no
4994,54.0,technician,married,secondary,no,89.0,yes,n,cellular,7,140,3.0,-1,0.0,unknown,no
4995,64.0,retired,married,tertiary,no,1644.0,no,no,telephone,3,341,4.0,179,4.0,success,yes
4996,54.0,management,divorced,tertiary,no,432.0,yes,no,cellular,5,160,1.0,-1,0.0,unknown,no
4997,34.0,administrator,married,secondary,no,444.0,yes,no,cellular,7,173,2.0,-1,0.0,unknown,no
4998,42.0,administrator,married,secondary,no,6445.0,yes,no,unknown,6,20,8.0,-1,0.0,unknown,no
4999,32.0,services,single,secondary,no,48.0,yes,no,cellular,4,8,3.0,-1,0.0,unknown,no
5000,27.0,administrator,single,secondary,no,-550.0,yes,no,unknown,2,176,3.0,195,15.0,other,no
5001,31.0,services,single,secondary,no,712.0,no,n,cellular,7,38,20.0,-1,0.0,unknown,no
5002,32.0,management,single,tertiary,no,4638.0,no,no,cellular,1,180,1.0,-1,0.0,unknown,no
5003,32.0,services,single,secondary,no,101.0,yes,n,cellular,5,369,1.0,-1,0.0,unknown,no
5004,34.0,blue-collar,divorced,secondary,no,0.0,no,yes,unknown,5,339,1.0,-1,0.0,unknown,no
5005,42.0,housemaid,single,secondary,no,284.0,yes,no,cellular,4,134,3.0,-1,0.0,unknown,no
5006,55.0,retired,married,primary,no,173.0,no,no,cellular,8,168,2.0,-1,0.0,unknown,no
5007,41.0,technician,married,secondary,no,-1.0,no,yes,cellular,8,406,2.0,-1,0.0,unknown,no
5008,57.0,blue-collar,married,secondary,no,773.0,yes,yes,unknown,6,97,8.0,-1,0.0,unknown,no
5009,55.0,entrepreneur,divorced,secondary,no,0.0,no,n,cellular,7,85,3.0,-1,0.0,unknown,no
5010,44.0,management,married,tertiary,no,1138.0,no,no,cellular,8,523,3.0,-1,0.0,unknown,yes
5011,24.0,administrator,single,tertiary,no,674.0,yes,no,cellular,7,267,1.0,-1,0.0,unknown,yes
5012,56.0,administrator,married,primary,no,3562.0,no,no,cellular,7,229,1.0,-1,0.0,unknown,no
5013,26.0,technician,single,tertiary,no,401.0,no,no,cellular,5,188,2.0,-1,0.0,unknown,yes
5014,55.0,management,married,primary,no,3293.0,no,no,telephone,7,64,2.0,-1,0.0,unknown,no
5015,40.0,management,married,tertiary,no,2014.0,no,n,cellular,8,209,5.0,-1,0.0,unknown,no
5016,31.0,management,single,tertiary,no,8436.0,yes,n,cellular,11,162,2.0,-1,0.0,unknown,no
5017,29.0,services,single,secondary,no,-158.0,yes,no,unknown,5,128,2.0,-1,0.0,unknown,no
5018,32.0,technician,single,secondary,no,12.0,no,no,cellular,8,173,2.0,-1,0.0,unknown,no
5019,34.0,management,married,tertiary,no,731.0,yes,no,cellular,11,378,4.0,-1,0.0,unknown,no
5020,43.0,technician,single,secondary,no,257.0,yes,n,cellular,2,64,2.0,-1,0.0,unknown,no
5021,35.0,management,married,tertiary,no,1801.0,no,no,cellular,11,53,1.0,-1,0.0,unknown,no
5022,52.0,self-employed,married,secondary,no,248.0,no,yes,cellular,7,245,3.0,-1,0.0,unknown,no
5023,51.0,administrator,divorced,secondary,no,2785.0,no,no,telephone,2,23,10.0,-1,0.0,unknown,no
5024,45.0,services,married,secondary,no,1621.0,no,no,cellular,8,122,8.0,-1,0.0,unknown,no
5025,52.0,blue-collar,married,primary,no,1401.0,no,no,cellular,8,77,8.0,-1,0.0,unknown,no
5026,51.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,8,293,2.0,-1,0.0,unknown,no
5027,51.0,blue-collar,divorced,primary,no,83.0,yes,n,unknown,5,24,4.0,-1,0.0,unknown,no
5028,38.0,services,married,secondary,no,304.0,no,yes,unknown,7,131,1.0,-1,0.0,unknown,no
5029,27.0,technician,married,secondary,no,-392.0,yes,no,cellular,7,228,2.0,-1,0.0,unknown,yes
5030,46.0,technician,married,tertiary,no,0.0,no,no,unknown,6,12,3.0,-1,0.0,unknown,no
5031,33.0,management,single,tertiary,no,383.0,yes,no,cellular,7,125,1.0,-1,0.0,unknown,no
5032,40.0,administrator,married,secondary,no,149.0,yes,n,cellular,7,159,1.0,-1,0.0,unknown,no
5033,48.0,technician,married,unknown,no,74.0,no,n,unknown,6,181,1.0,-1,0.0,unknown,no
5034,50.0,blue-collar,married,secondary,no,372.0,yes,no,telephone,5,21,1.0,-1,0.0,unknown,no
5035,26.0,administrator,single,secondary,no,160.0,no,yes,cellular,5,172,2.0,-1,0.0,unknown,no
5036,55.0,management,married,tertiary,no,0.0,no,no,unknown,6,111,2.0,-1,0.0,unknown,no
5037,59.0,retired,married,secondary,no,0.0,no,yes,unknown,5,155,1.0,-1,0.0,unknown,no
5038,32.0,technician,married,secondary,no,163.0,yes,y,cellular,7,73,3.0,-1,0.0,unknown,no
5039,45.0,technician,married,secondary,no,0.0,yes,yes,unknown,6,8,5.0,-1,0.0,unknown,no
5040,36.0,entrepreneur,single,secondary,no,296.0,no,no,cellular,7,122,2.0,-1,0.0,unknown,no
5041,43.0,blue-collar,married,unknown,no,117.0,yes,n,telephone,1,170,2.0,240,1.0,other,no
5042,40.0,administrator,married,secondary,no,824.0,yes,n,cellular,4,359,1.0,-1,0.0,unknown,no
5043,32.0,services,married,secondary,no,462.0,yes,no,cellular,5,65,2.0,-1,0.0,unknown,no
5044,46.0,administrator,married,unknown,no,304.0,no,no,cellular,2,202,2.0,-1,0.0,unknown,no
5045,37.0,blue-collar,married,secondary,no,10000.0,yes,no,unknown,5,252,5.0,-1,0.0,unknown,no
5046,32.0,management,married,tertiary,no,1683.0,yes,yes,cellular,4,72,2.0,-1,0.0,unknown,no
5047,40.0,blue-collar,single,secondary,no,1101.0,yes,n,unknown,5,214,1.0,-1,0.0,unknown,no
5048,51.0,administrator,married,unknown,no,0.0,yes,yes,telephone,5,567,3.0,325,1.0,failure,no
5049,53.0,technician,married,secondary,no,287.0,no,no,telephone,2,13,5.0,-1,0.0,unknown,no
5050,48.0,services,divorced,primary,no,0.0,yes,n,unknown,5,768,1.0,-1,0.0,unknown,no
5051,26.0,student,single,primary,no,114.0,yes,no,cellular,5,226,2.0,-1,0.0,unknown,no
5052,30.0,technician,single,tertiary,no,-241.0,yes,n,unknown,5,147,1.0,-1,0.0,unknown,no
5053,49.0,technician,married,secondary,no,597.0,yes,yes,cellular,8,154,1.0,-1,0.0,unknown,no
5054,38.0,management,married,secondary,no,3500.0,yes,n,cellular,7,406,4.0,-1,0.0,unknown,no
5055,36.0,management,divorced,secondary,no,1655.0,yes,n,cellular,11,155,2.0,-1,0.0,unknown,no
5056,50.0,blue-collar,married,secondary,no,326.0,no,n,cellular,8,157,9.0,-1,0.0,unknown,no
5057,50.0,blue-collar,married,secondary,no,235.0,no,n,cellular,8,71,1.0,-1,0.0,unknown,no
5058,32.0,technician,married,secondary,no,0.0,no,y,cellular,5,292,3.0,-1,0.0,unknown,yes
5059,73.0,retired,married,tertiary,no,1843.0,no,no,cellular,9,106,2.0,-1,0.0,unknown,yes
5060,49.0,technician,married,secondary,no,308.0,no,no,unknown,7,266,5.0,-1,0.0,unknown,no
5061,45.0,administrator,married,secondary,no,6971.0,no,no,cellular,5,119,1.0,-1,0.0,unknown,no
5062,49.0,management,single,tertiary,no,11.0,no,no,cellular,8,251,1.0,-1,0.0,unknown,no
5063,43.0,management,married,tertiary,no,-8.0,yes,no,unknown,5,473,2.0,-1,0.0,unknown,no
5064,37.0,services,married,secondary,no,1776.0,yes,yes,cellular,4,224,1.0,-1,0.0,unknown,no
5065,58.0,services,married,secondary,no,74.0,no,no,cellular,8,105,2.0,-1,0.0,unknown,no
5066,30.0,student,single,tertiary,no,7529.0,no,n,cellular,4,175,6.0,183,1.0,success,yes
5067,37.0,technician,single,secondary,no,363.0,yes,n,cellular,11,39,4.0,182,3.0,failure,no
5068,33.0,administrator,married,secondary,no,4012.0,no,yes,cellular,1,90,1.0,265,4.0,failure,no
5069,30.0,technician,single,secondary,no,115.0,no,no,cellular,5,152,1.0,351,1.0,failure,no
5070,31.0,technician,married,secondary,no,671.0,no,no,cellular,2,119,2.0,175,2.0,failure,no
5071,44.0,management,married,tertiary,no,2400.0,no,no,unknown,6,82,1.0,-1,0.0,unknown,no
5072,44.0,housemaid,married,primary,no,26.0,yes,no,cellular,7,952,2.0,-1,0.0,unknown,no
5073,40.0,services,divorced,secondary,no,5745.0,yes,yes,unknown,5,37,1.0,-1,0.0,unknown,no
5074,47.0,administrator,married,secondary,no,0.0,no,no,cellular,8,97,3.0,-1,0.0,unknown,no
5075,60.0,entrepreneur,divorced,secondary,no,1307.0,yes,n,unknown,5,328,11.0,-1,0.0,unknown,no
5076,34.0,management,married,secondary,no,42.0,no,n,cellular,8,82,3.0,-1,0.0,unknown,no
5077,28.0,technician,single,secondary,no,1536.0,yes,no,unknown,5,347,2.0,-1,0.0,unknown,no
5078,32.0,technician,single,tertiary,no,654.0,yes,n,cellular,5,615,4.0,-1,0.0,unknown,yes
5079,59.0,administrator,divorced,secondary,no,-41.0,yes,yes,unknown,5,171,1.0,-1,0.0,unknown,no
5080,36.0,services,divorced,secondary,no,1594.0,no,n,unknown,6,250,3.0,-1,0.0,unknown,no
5081,46.0,entrepreneur,married,secondary,no,145.0,yes,n,cellular,5,236,3.0,-1,0.0,unknown,no
5082,54.0,blue-collar,married,primary,no,0.0,yes,n,cellular,5,77,4.0,341,2.0,failure,no
5083,25.0,administrator,single,tertiary,no,1141.0,yes,no,unknown,5,718,1.0,347,1.0,failure,no
5084,60.0,administrator,married,unknown,no,738.0,no,n,unknown,5,529,3.0,-1,0.0,unknown,no
5085,30.0,management,married,tertiary,no,1195.0,no,no,cellular,7,146,2.0,-1,0.0,unknown,no
5086,45.0,housemaid,married,primary,no,106.0,no,no,cellular,8,205,1.0,-1,0.0,unknown,no
5087,42.0,services,single,secondary,no,518.0,yes,no,unknown,5,198,1.0,-1,0.0,unknown,no
5088,30.0,unemployed,single,tertiary,no,1683.0,no,no,cellular,4,162,2.0,-1,0.0,unknown,no
5089,29.0,services,married,secondary,no,123.0,no,yes,cellular,7,151,1.0,-1,0.0,unknown,no
5090,28.0,unemployed,single,secondary,no,538.0,no,no,cellular,6,114,3.0,-1,0.0,unknown,no
5091,44.0,blue-collar,married,secondary,no,-95.0,yes,no,unknown,5,110,1.0,-1,0.0,unknown,no
5092,40.0,services,married,tertiary,no,35.0,no,n,cellular,7,318,4.0,317,3.0,failure,no
5093,31.0,unemployed,single,secondary,no,8.0,yes,n,unknown,6,123,1.0,-1,0.0,unknown,no
5094,32.0,self-employed,married,tertiary,no,1464.0,no,no,telephone,8,133,2.0,-1,0.0,unknown,no
5095,29.0,administrator,single,secondary,no,3794.0,no,no,cellular,4,249,1.0,-1,0.0,unknown,no
5096,80.0,retired,married,tertiary,no,3669.0,no,no,cellular,6,166,1.0,-1,0.0,unknown,no
5097,56.0,management,single,tertiary,no,0.0,no,n,unknown,5,148,2.0,-1,0.0,unknown,no
5098,35.0,administrator,married,tertiary,no,10000.0,no,n,cellular,11,114,1.0,-1,0.0,unknown,no
5099,55.0,management,divorced,tertiary,no,141.0,yes,no,cellular,7,154,5.0,-1,0.0,unknown,no
5100,24.0,student,single,primary,no,474.0,no,n,cellular,8,249,1.0,104,1.0,success,no
5101,42.0,entrepreneur,married,tertiary,no,2249.0,yes,no,telephone,4,362,2.0,136,6.0,failure,no
5102,53.0,entrepreneur,married,secondary,no,111.0,yes,no,cellular,11,600,3.0,189,2.0,failure,no
5103,39.0,blue-collar,married,primary,no,85.0,yes,no,cellular,7,329,1.0,-1,0.0,unknown,no
5104,31.0,administrator,single,tertiary,no,7505.0,yes,yes,unknown,6,258,1.0,-1,0.0,unknown,no
5105,42.0,administrator,married,secondary,no,300.0,yes,n,cellular,11,76,1.0,-1,0.0,unknown,no
5106,45.0,administrator,married,secondary,no,925.0,no,n,cellular,8,406,2.0,-1,0.0,unknown,yes
5107,36.0,blue-collar,single,secondary,no,284.0,no,no,unknown,6,114,1.0,-1,0.0,unknown,no
5108,27.0,blue-collar,single,secondary,no,5.0,yes,n,unknown,5,205,3.0,-1,0.0,unknown,no
5109,49.0,technician,single,secondary,no,114.0,no,no,cellular,8,12,6.0,-1,0.0,unknown,no
5110,46.0,blue-collar,single,primary,no,87.0,no,n,unknown,5,78,1.0,-1,0.0,unknown,no
5111,29.0,blue-collar,single,secondary,no,783.0,yes,n,unknown,5,166,1.0,-1,0.0,unknown,no
5112,50.0,technician,divorced,tertiary,no,1044.0,no,n,unknown,6,400,2.0,-1,0.0,unknown,no
5113,43.0,technician,married,secondary,no,1650.0,no,no,cellular,2,154,1.0,-1,0.0,unknown,no
5114,28.0,self-employed,married,secondary,no,123.0,no,y,telephone,10,313,1.0,-1,0.0,unknown,yes
5115,33.0,administrator,single,secondary,no,303.0,no,n,cellular,1,483,2.0,266,1.0,failure,no
5116,48.0,services,married,secondary,no,440.0,yes,n,unknown,4,611,1.0,312,1.0,failure,no
5117,32.0,blue-collar,married,secondary,no,-428.0,yes,no,unknown,5,518,1.0,-1,0.0,unknown,no
5118,32.0,management,married,tertiary,no,0.0,no,n,cellular,7,89,1.0,-1,0.0,unknown,no
5119,36.0,blue-collar,single,secondary,no,110.0,no,no,cellular,7,291,2.0,-1,0.0,unknown,no
5120,52.0,blue-collar,single,unknown,no,905.0,yes,no,unknown,5,170,4.0,-1,0.0,unknown,no
5121,30.0,technician,single,secondary,no,1626.0,no,n,cellular,7,566,3.0,-1,0.0,unknown,no
5122,47.0,technician,married,secondary,no,1387.0,yes,no,unknown,5,219,4.0,-1,0.0,unknown,no
5123,52.0,management,married,primary,no,3343.0,no,no,cellular,10,227,1.0,-1,0.0,unknown,no
5124,26.0,technician,single,tertiary,no,77.0,yes,no,unknown,5,125,2.0,-1,0.0,unknown,no
5125,46.0,services,married,secondary,no,397.0,no,no,unknown,5,93,1.0,-1,0.0,unknown,no
5126,41.0,self-employed,divorced,tertiary,no,1256.0,no,no,telephone,2,147,3.0,-1,0.0,unknown,no
5127,33.0,entrepreneur,married,tertiary,no,127.0,no,yes,cellular,7,279,1.0,-1,0.0,unknown,no
5128,35.0,management,divorced,tertiary,no,500.0,yes,no,cellular,2,177,1.0,252,1.0,failure,no
5129,32.0,entrepreneur,single,secondary,no,732.0,no,n,cellular,2,1404,4.0,-1,0.0,unknown,yes
5130,31.0,administrator,married,secondary,no,0.0,yes,no,cellular,11,373,1.0,-1,0.0,unknown,no
5131,27.0,self-employed,single,tertiary,yes,5.0,no,yes,cellular,7,384,1.0,-1,0.0,unknown,no
5132,52.0,technician,married,unknown,no,989.0,no,n,cellular,8,88,1.0,-1,0.0,unknown,no
